dispute_id,transaction_id,merchant_id,customer_id,network,reason_code,reason_description,dispute_created_at,dispute_amount,contest_fee,operational_review_cost,respond_by,days_to_deadline,merchant_action,dispute_outcome,resolution_date,n_available,n_required,req_met,req_miss,avg_quality,n_applicable,n_unavailable,evidence_completeness,amount,payment_method,customer_previous_orders,customer_previous_spend,customer_previous_disputes,days_since_customer_last_purchase,ip_risk_score,otp_3ds_status,avs_match,payment_attempt_count,is_international,billing_shipping_mismatch,delivery_status,has_signed_proof,archetype,industry,business_size,fulfillment_type,subscription_supported,documentation_maturity,fulfillment_tracking_available,refund_policy_documented,merchant_age_months,response_window_days,dispute_lag_days,won
DSP001400,TXN0313439,M000277,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-04-07,9299,419,298,2025-04-24,17,contested,lost,2025-04-23,6,4,4,0,0.9267833333333333,6,0,1.0,9299,debit_card,0,0.0,0,,0.3440772811599146,passed,1,2,0,0,delivered,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.9193180957692564,1,0,67,17.0,46.078472222222224,0
DSP001402,TXN0322097,M000278,,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-02-11,6999,728,184,2025-02-19,8,contested,lost,2025-02-27,5,2,1,1,0.8166666666666668,5,1,0.5,6999,debit_card,0,0.0,0,,0.5125355039317684,passed,1,3,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,8.0,8.877083333333333,0
DSP001403,TXN0317491,M000278,CUS0114001,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-05,8499,581,177,2025-10-23,18,contested,won,2025-11-07,6,4,4,0,0.98,6,0,1.0,8499,debit_card,0,0.0,0,,0.2899178108050669,passed,1,1,0,1,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,18.0,36.110416666666666,1
DSP001408,TXN0321616,M000278,CUS0113960,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-09-12,1695,628,210,2025-09-23,11,contested,won,2025-10-26,6,3,3,0,0.9169999999999999,6,0,1.0,1695,credit_card,1,2295.0,0,98.0,0.1345519395553528,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,11.0,71.05208333333333,1
DSP001409,TXN0321853,M000278,CUS0112536,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-02-03,1395,675,214,2025-02-15,12,contested,won,2025-02-25,6,4,4,0,0.95185,6,0,1.0,1395,credit_card,0,0.0,0,,0.424109167667385,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,12.0,14.55625,1
DSP001414,TXN0318956,M000278,CUS0114506,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-05-12,1999,680,298,2025-05-26,14,contested,won,2025-06-26,6,4,4,0,0.9515333333333333,6,0,1.0,1999,credit_card,2,3848.0,0,56.0,0.1158344688978758,passed,1,2,0,1,delivered,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,14.0,30.63888888888889,1
DSP001415,TXN0322188,M000278,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-02-04,1499,542,226,2025-02-21,17,contested,won,2025-03-19,6,4,4,0,0.9493166666666667,6,0,1.0,1499,debit_card,0,0.0,0,,0.295225357686684,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,17.0,17.7375,1
DSP001416,TXN0320327,M000278,CUS0114159,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-05,2349,679,207,2025-10-16,11,contested,won,2025-10-24,6,4,4,0,0.9759666666666668,6,0,1.0,2349,credit_card,2,5798.0,0,206.0,0.2571296973890687,passed,0,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,11.0,53.97847222222222,1
DSP001417,TXN0315338,M000278,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-08,2099,589,237,2025-05-19,11,contested,won,2025-06-07,6,3,3,0,0.9383666666666667,6,0,1.0,2099,debit_card,0,0.0,0,,0.2759205526022135,passed,1,2,0,0,delivered,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,11.0,60.275,1
DSP001418,TXN0315503,M000278,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-10-29,3799,622,198,2025-11-19,21,contested,won,2025-11-25,6,4,4,0,0.9454666666666666,6,0,1.0,3799,credit_card,0,0.0,0,,0.3284107726214088,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,21.0,31.03611111111111,1
DSP001419,TXN0319935,M000278,,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2026-01-13,2299,513,237,2026-01-25,12,contested,won,2026-02-22,6,2,2,0,0.9240666666666666,6,0,1.0,2299,debit_card,0,0.0,0,,0.08907641362854,failed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,12.0,71.65069444444444,1
DSP001422,TXN0322387,M000278,CUS0113949,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-24,4749,544,198,2026-01-04,11,contested,won,2026-01-12,6,3,3,0,0.9725,6,0,1.0,4749,debit_card,1,2099.0,0,4.0,0.4900768498705157,passed,1,4,0,0,delivered,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,11.0,39.518055555555556,1
DSP001424,TXN0315570,M000278,CUS0113141,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-07-01,799,557,296,2025-07-17,16,contested,won,2025-08-03,5,2,1,1,0.8004666666666665,5,1,0.5,799,credit_card,1,2995.0,0,111.0,0.2885398226751082,passed,1,1,1,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,16.0,52.7625,1
DSP001425,TXN0322618,M000278,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-26,3999,469,166,2025-09-10,15,contested,won,2025-10-08,6,4,4,0,0.95045,6,0,1.0,3999,debit_card,0,0.0,0,,0.2740119696208298,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,15.0,51.56180555555556,1
DSP001426,TXN0321039,M000278,CUS0112530,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-28,4749,478,295,2025-06-18,21,contested,lost,2025-07-02,6,3,3,0,0.9641666666666667,6,0,1.0,4749,debit_card,0,0.0,0,,0.634203669535721,failed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,21.0,70.35555555555555,0
DSP001427,TXN0322511,M000278,CUS0113885,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-03-22,1049,466,169,2025-04-05,14,contested,won,2025-04-12,6,4,4,0,0.9620000000000001,6,0,1.0,1049,debit_card,0,0.0,0,,0.313249632083611,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,14.0,63.87638888888889,1
DSP001429,TXN0320037,M000278,CUS0113451,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-28,1599,514,233,2025-04-05,8,contested,won,2025-04-11,6,4,4,0,0.9379666666666666,6,0,1.0,1599,debit_card,1,3799.0,0,16.0,0.4335219965464557,passed,0,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,103,8.0,38.239583333333336,1
DSP001431,TXN0327210,M000279,CUS0117413,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-10-16,15199,522,294,2025-11-03,18,contested,won,2025-11-17,6,3,3,0,0.9544333333333332,6,0,1.0,15199,debit_card,0,0.0,0,,0.1541801590867807,passed,1,2,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,18.0,22.704166666666666,1
DSP001432,TXN0328411,M000279,CUS0117100,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-24,439,491,216,2025-07-09,15,contested,lost,2025-08-07,6,4,4,0,0.9111833333333333,6,0,1.0,439,credit_card,1,1049.0,0,107.0,0.1252661924480876,failed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,15.0,32.43958333333333,0
DSP001434,TXN0328022,M000279,CUS0117495,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-08,5299,547,156,2025-07-20,12,contested,lost,2025-08-14,6,4,4,0,0.9270333333333333,6,0,1.0,5299,credit_card,0,0.0,0,,0.5265137067082124,passed,0,2,0,1,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,12.0,26.48402777777778,0
DSP001436,TXN0329860,M000279,CUS0116244,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-05-09,5095,442,183,2025-05-27,18,contested,lost,2025-06-08,6,4,4,0,0.9592333333333333,6,0,1.0,5095,debit_card,0,0.0,0,,0.4400382856269995,passed,1,1,0,1,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,18.0,35.078472222222224,0
DSP001437,TXN0329107,M000279,CUS0116107,RuPay,CREDIT_NOT_PROCESSED,Credit Not Processed,2026-01-04,475,423,276,2026-01-23,19,contested,won,2026-01-25,6,3,3,0,0.963,6,0,1.0,475,debit_card,0,0.0,0,,0.17919370329584,passed,1,3,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,19.0,51.37916666666667,1
DSP001439,TXN0329505,M000279,CUS0115253,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-12-22,749,419,202,2026-01-04,13,contested,won,2026-01-10,5,2,2,0,0.7956166666666666,5,1,1.0,749,debit_card,0,0.0,0,,0.0394137168304823,passed,1,1,0,0,rto,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,13.0,8.402777777777779,1
DSP001440,TXN0327217,M000279,CUS0117595,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-05-12,5499,408,199,2025-05-23,11,contested,won,2025-06-05,6,4,4,0,0.9330833333333333,6,0,1.0,5499,credit_card,1,8799.0,0,64.0,0.4695856035043341,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,11.0,29.8625,1
DSP001443,TXN0327212,M000279,CUS0116389,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-01,1899,591,276,2025-08-18,17,contested,won,2025-09-11,6,4,4,0,0.94355,6,0,1.0,1899,credit_card,0,0.0,0,,0.0974064039615632,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,17.0,73.60208333333334,1
DSP001444,TXN0325820,M000279,CUS0115579,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-07-13,2649,695,184,2025-08-02,20,contested,won,2025-08-20,6,2,2,0,0.9099166666666667,6,0,1.0,2649,debit_card,2,6640.0,0,59.0,0.399712557288029,failed,0,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,20.0,9.906944444444445,1
DSP001446,TXN0328791,M000279,CUS0117019,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-30,2645,554,207,2026-01-11,12,contested,lost,2026-02-02,5,4,4,0,0.7892166666666666,5,1,1.0,2645,credit_card,2,5094.0,0,57.0,0.7323402037830604,not_applicable,1,2,0,0,in_transit,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,12.0,40.90972222222222,0
DSP001447,TXN0323002,M000279,CUS0117243,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-02-15,799,582,251,2026-03-03,16,contested,won,2026-03-30,5,4,4,0,0.8165166666666667,5,1,1.0,799,debit_card,3,3043.0,0,55.0,0.4533013656472108,passed,1,1,0,0,delivered,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,16.0,60.09722222222222,1
DSP001448,TXN0328150,M000279,,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-11,1049,603,190,2025-07-30,19,contested,won,2025-08-21,6,3,3,0,0.9418833333333333,6,0,1.0,1049,credit_card,0,0.0,0,,0.4460158131478501,passed,0,1,1,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,19.0,28.346527777777776,1
DSP001449,TXN0328701,M000279,CUS0116546,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-06-13,649,560,202,2025-06-20,7,contested,won,2025-07-15,5,4,3,1,0.8166666666666668,5,1,0.75,649,credit_card,1,699.0,0,37.0,0.3302234766637857,passed,1,2,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,7.0,67.80763888888889,1
DSP001450,TXN0328523,M000279,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-18,3849,475,231,2025-11-07,20,contested,won,2025-11-11,6,4,4,0,0.9787499999999999,6,0,1.0,3849,credit_card,0,0.0,0,,0.4504576835606798,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,20.0,37.3,1
DSP001452,TXN0323448,M000279,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-10,2049,705,286,2025-12-24,14,contested,won,2026-01-13,5,3,2,1,0.7789,5,1,0.6666666666666666,2049,credit_card,0,0.0,0,,0.6068092534939926,passed,1,3,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,14.0,21.525,1
DSP001454,TXN0326641,M000279,CUS0116052,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-11-11,2499,739,275,2025-11-25,14,contested,won,2025-12-23,5,3,3,0,0.7931666666666667,5,1,1.0,2499,credit_card,2,6494.0,0,97.0,0.1648489138621717,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.97,1,1,49,14.0,14.180555555555555,1
DSP001455,TXN0333041,M000280,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-30,1049,424,191,2025-07-17,17,contested,lost,2025-07-31,4,4,2,2,0.6155833333333334,4,2,0.5,1049,credit_card,0,0.0,0,,0.4253431401166524,passed,1,1,0,1,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,17.0,27.074305555555554,0
DSP001456,TXN0331770,M000280,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-21,1849,709,175,2025-07-07,16,contested,won,2025-07-10,6,4,4,0,0.9075000000000001,6,0,1.0,1849,debit_card,0,0.0,0,,0.4050404901305842,passed,1,2,0,1,in_transit,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,16.0,39.31319444444444,1
DSP001457,TXN0331477,M000280,,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-08-23,8195,588,273,2025-09-08,16,contested,won,2025-09-12,6,2,2,0,0.9307333333333333,6,0,1.0,8195,debit_card,0,0.0,0,,0.3472509146510358,passed,1,1,0,0,rto,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,16.0,49.38263888888889,1
DSP001458,TXN0332519,M000280,CUS0118906,RuPay,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-08-30,3345,716,244,2025-09-14,15,contested,lost,2025-09-20,3,3,1,2,0.49,3,3,0.3333333333333333,3345,debit_card,1,3949.0,0,172.0,0.1980174756386045,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,15.0,17.304861111111112,0
DSP001461,TXN0334535,M000280,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-12-31,479,608,203,2026-01-14,14,contested,won,2026-02-02,4,4,2,2,0.5940333333333333,4,2,0.5,479,credit_card,0,0.0,0,,0.1085151280805012,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,14.0,33.37222222222222,1
DSP001462,TXN0331176,M000280,CUS0119304,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-09-13,5099,530,256,2025-10-02,19,contested,lost,2025-10-04,5,3,2,1,0.7863333333333333,5,1,0.6666666666666666,5099,debit_card,0,0.0,0,,0.6317009271685203,passed,1,2,0,0,in_transit,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,19.0,31.441666666666666,0
DSP001463,TXN0334141,M000280,,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-11-24,1095,402,155,2025-12-06,12,contested,lost,2025-12-16,3,3,1,2,0.43888333333333335,3,3,0.3333333333333333,1095,credit_card,0,0.0,0,,0.2728023489913976,passed,1,1,0,1,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,12.0,72.60277777777777,0
DSP001464,TXN0336934,M000280,CUS0118201,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-29,415,730,277,2025-08-08,10,contested,won,2025-08-24,6,4,4,0,0.8983666666666666,6,0,1.0,415,debit_card,1,599.0,0,120.0,0.4919949925176969,passed,0,1,0,0,delivered,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,10.0,55.56805555555555,1
DSP001466,TXN0335285,M000280,CUS0119974,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-03-17,4599,726,187,2025-04-05,19,contested,lost,2025-04-19,4,4,3,1,0.6202,4,2,0.75,4599,debit_card,0,0.0,0,,0.3799493424760283,passed,1,1,0,0,in_transit,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,19.0,52.577777777777776,0
DSP001467,TXN0334340,M000280,CUS0118757,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-11,2699,585,240,2025-10-23,12,contested,won,2025-11-16,5,4,4,0,0.7696166666666667,5,1,1.0,2699,debit_card,1,389.0,0,176.0,0.257599421575515,passed,1,1,0,0,delivered,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,12.0,12.650694444444444,1
DSP001469,TXN0332237,M000280,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-02-06,2649,525,247,2025-02-16,10,contested,lost,2025-02-21,5,3,3,0,0.7167833333333333,5,1,1.0,2649,credit_card,0,0.0,0,,0.2247902235806587,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,10.0,11.94375,0
DSP001471,TXN0332259,M000280,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-05-17,2499,671,252,2025-06-07,21,contested,won,2025-06-02,5,4,4,0,0.8166666666666668,5,1,1.0,2499,debit_card,0,0.0,0,,0.210562908969546,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,21.0,30.802777777777777,1
DSP001472,TXN0338185,M000280,CUS0119924,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-08-04,1049,690,284,2025-08-22,18,contested,lost,2025-08-25,6,4,4,0,0.9486833333333333,6,0,1.0,1049,credit_card,0,0.0,0,,0.0693906275606077,failed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,18.0,59.22430555555555,0
DSP001473,TXN0333566,M000280,,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-06-01,999,415,298,2025-06-17,16,contested,won,2025-07-11,4,2,2,0,0.6278,4,2,1.0,999,debit_card,0,0.0,0,,0.4064220616535546,passed,1,3,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,16.0,17.696527777777778,1
DSP001474,TXN0331852,M000280,CUS0120380,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-11-15,1949,731,172,2025-11-30,15,contested,lost,2025-12-09,5,4,4,0,0.7787833333333333,5,1,1.0,1949,debit_card,1,1099.0,0,135.0,0.0914664230867365,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,15.0,18.47361111111111,0
DSP001476,TXN0333692,M000280,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-05-25,209,543,210,2025-06-01,7,contested,won,2025-06-28,6,3,3,0,0.9151333333333334,6,0,1.0,209,credit_card,0,0.0,0,,0.4633647363827797,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.7963527102724344,1,0,34,7.0,74.69166666666666,1
DSP001477,TXN0339085,M000281,CUS0123472,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-25,2249,513,165,2025-05-02,7,contested,won,2025-05-29,5,3,3,0,0.7811666666666667,5,1,1.0,2249,credit_card,0,0.0,0,,0.252305329477903,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,7.0,9.285416666666666,1
DSP001478,TXN0346698,M000281,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-02-08,3099,671,259,2026-02-20,12,contested,lost,2026-03-07,4,4,2,2,0.6201166666666666,4,2,0.5,3099,debit_card,0,0.0,0,,0.2941408534153876,passed,1,1,0,0,rto,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,12.0,47.766666666666666,0
DSP001481,TXN0341293,M000281,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-02-25,1595,709,289,2025-03-15,18,contested,won,2025-03-15,5,3,3,0,0.7818,5,1,1.0,1595,credit_card,0,0.0,0,,0.488155065741644,passed,0,1,1,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,18.0,9.55,1
DSP001483,TXN0340976,M000281,CUS0122210,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2026-01-18,2649,626,270,2026-02-01,14,contested,won,2026-02-22,5,4,4,0,0.7937666666666666,5,1,1.0,2649,credit_card,0,0.0,0,,0.1118352200801992,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,14.0,45.02916666666667,1
DSP001484,TXN0339713,M000281,CUS0122728,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-02-03,1199,418,218,2026-02-16,13,contested,lost,2026-03-14,4,4,2,2,0.6402166666666667,4,2,0.5,1199,credit_card,1,2599.0,0,147.0,0.2547072261223359,passed,1,3,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,13.0,55.53958333333333,0
DSP001485,TXN0343897,M000281,CUS0122856,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-24,1345,528,255,2025-09-09,16,contested,won,2025-10-04,6,3,3,0,0.88435,6,0,1.0,1345,credit_card,0,0.0,0,,0.7109842777473977,passed,1,2,0,0,rto,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,16.0,42.02708333333333,1
DSP001487,TXN0341770,M000281,CUS0122806,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-11-25,1845,653,203,2025-12-11,16,contested,won,2026-01-01,6,3,3,0,0.8855166666666667,6,0,1.0,1845,credit_card,1,899.0,0,252.0,0.2564230185157836,passed,1,2,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,16.0,60.147222222222226,1
DSP001489,TXN0345139,M000281,CUS0122137,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-09-19,599,736,168,2025-10-09,20,contested,won,2025-10-28,4,3,2,1,0.6275833333333333,4,2,0.6666666666666666,599,debit_card,0,0.0,0,,0.0467648062728434,passed,1,1,0,0,delivered,0.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,20.0,22.16111111111111,1
DSP001490,TXN0342201,M000281,CUS0122715,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-10-26,9799,415,242,2025-11-05,10,contested,won,2025-11-10,5,2,2,0,0.7515833333333334,5,1,1.0,9799,debit_card,2,1740.0,0,54.0,0.1811802576922546,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,10.0,70.19652777777777,1
DSP001491,TXN0346322,M000281,CUS0122740,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-04-28,479,706,194,2025-05-16,18,contested,won,2025-05-27,6,3,3,0,0.9386666666666666,6,0,1.0,479,debit_card,1,895.0,0,54.0,0.2983646694846,failed,1,2,0,1,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,18.0,60.822916666666664,1
DSP001493,TXN0340411,M000281,CUS0121788,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-11-25,699,656,218,2025-12-05,10,contested,lost,2026-01-03,6,4,4,0,0.8996333333333334,6,0,1.0,699,debit_card,1,2499.0,0,106.0,0.4119871495665248,passed,1,1,0,0,delivered,1.0,d2c_brand,d2c_brand,large,physical_delivery,0,0.8214422860988144,1,1,54,10.0,70.37222222222222,0
DSP001495,TXN0353243,M000282,CUS0124035,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-04-09,599,509,233,2025-04-21,12,contested,won,2025-05-23,6,4,4,0,0.9413999999999999,6,0,1.0,599,debit_card,2,3348.0,0,17.0,0.1289136972051308,passed,1,1,0,0,delivered,1.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.8436798166357338,1,1,107,12.0,36.15069444444445,1
DSP001496,TXN0347068,M000282,CUS0124937,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-02-28,12799,730,167,2025-03-12,12,contested,lost,2025-03-27,5,3,3,0,0.78635,5,1,1.0,12799,debit_card,0,0.0,0,,0.4399157526580822,passed,1,1,0,0,in_transit,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.8436798166357338,1,1,107,12.0,45.699305555555554,0
DSP001497,TXN0352150,M000282,CUS0125820,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-06-09,949,738,172,2025-06-17,8,contested,won,2025-07-17,6,4,4,0,0.9408833333333333,6,0,1.0,949,credit_card,0,0.0,0,,0.5541360392230825,passed,1,1,0,0,delivered,0.0,marketplace_retailer,marketplace_retailer,large,physical_delivery,0,0.8436798166357338,1,1,107,8.0,14.449305555555556,1
