merchant_id,hour,transaction_count,transaction_volume,average_transaction_amount,new_device_rate,authentication_failure_rate,high_risk_ip_rate,payment_failure_rate,new_customer_rate,chargeback_rate,dispute_rate,return_rate,baseline_transaction_count,volume_deviation,risk_signal_count,merchant_hourly_anomaly
M000311,2025-12-16 17:00:00,1,1081.69,1081.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000321,2025-12-16 17:00:00,1,291.75,291.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000322,2025-12-16 17:00:00,1,1610.97,1610.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000327,2025-12-16 17:00:00,1,465.5,465.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000350,2025-12-16 17:00:00,1,3945.93,3945.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000360,2025-12-16 17:00:00,2,1162.88,581.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.9,0,0
M000393,2025-12-16 17:00:00,1,1447.64,1447.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000398,2025-12-16 17:00:00,1,2370.85,2370.85,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.05,0.95,1,1
M000014,2025-12-16 18:00:00,1,1474.98,1474.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000016,2025-12-16 18:00:00,1,792.38,792.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000064,2025-12-16 18:00:00,1,589.2,589.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000092,2025-12-16 18:00:00,1,8941.6,8941.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000109,2025-12-16 18:00:00,1,2416.99,2416.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.96,0,0
M000115,2025-12-16 18:00:00,1,19719.47,19719.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000131,2025-12-16 18:00:00,1,1569.48,1569.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000142,2025-12-16 18:00:00,1,4550.89,4550.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000145,2025-12-16 18:00:00,1,4454.37,4454.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000148,2025-12-16 18:00:00,1,703.04,703.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000154,2025-12-16 18:00:00,1,1784.44,1784.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07,0.93,1,0
M000185,2025-12-16 18:00:00,1,2482.02,2482.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000190,2025-12-16 18:00:00,1,1831.08,1831.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000196,2025-12-16 18:00:00,1,5492.21,5492.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000220,2025-12-16 18:00:00,1,12407.32,12407.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000228,2025-12-16 18:00:00,1,1366.71,1366.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,1,0
M000233,2025-12-16 18:00:00,1,253.65,253.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000236,2025-12-16 18:00:00,1,10972.92,10972.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000244,2025-12-16 18:00:00,1,292.05,292.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000259,2025-12-16 18:00:00,1,286.26,286.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000261,2025-12-16 18:00:00,1,353.16,353.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000263,2025-12-16 18:00:00,1,775.49,775.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000269,2025-12-16 18:00:00,1,3048.1,3048.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000277,2025-12-16 18:00:00,1,7274.95,7274.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000287,2025-12-16 18:00:00,1,753.78,753.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.92,0,0
M000311,2025-12-16 18:00:00,1,763.3,763.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000344,2025-12-16 18:00:00,1,3302.12,3302.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000351,2025-12-16 18:00:00,1,264.27,264.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000398,2025-12-16 18:00:00,1,3022.34,3022.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000004,2025-12-16 19:00:00,1,26620.18,26620.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.88,0,0
M000007,2025-12-16 19:00:00,1,2224.27,2224.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.85,0,0
M000009,2025-12-16 19:00:00,1,8655.08,8655.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.85,1,0
M000032,2025-12-16 19:00:00,1,572.73,572.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000072,2025-12-16 19:00:00,1,1054.03,1054.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000112,2025-12-16 19:00:00,1,1242.98,1242.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.96,0,0
M000115,2025-12-16 19:00:00,1,21588.62,21588.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000164,2025-12-16 19:00:00,1,664.83,664.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000167,2025-12-16 19:00:00,1,4096.21,4096.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.99,1,0
M000224,2025-12-16 19:00:00,1,3612.0,3612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000235,2025-12-16 19:00:00,1,6654.31,6654.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.99,0,0
M000236,2025-12-16 19:00:00,1,20255.23,20255.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000244,2025-12-16 19:00:00,1,843.62,843.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,1,0
M000261,2025-12-16 19:00:00,1,630.37,630.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000282,2025-12-16 19:00:00,1,2340.8,2340.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000293,2025-12-16 19:00:00,1,7609.1,7609.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000331,2025-12-16 19:00:00,1,1716.79,1716.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000341,2025-12-16 19:00:00,1,822.29,822.29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.06,0.94,1,0
M000343,2025-12-16 19:00:00,1,2840.34,2840.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000008,2025-12-16 20:00:00,1,5001.65,5001.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.87,0,0
M000018,2025-12-16 20:00:00,1,293.47,293.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000031,2025-12-16 20:00:00,1,335.74,335.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000058,2025-12-16 20:00:00,1,5712.69,5712.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000063,2025-12-16 20:00:00,1,6336.28,6336.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000064,2025-12-16 20:00:00,1,715.24,715.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000086,2025-12-16 20:00:00,1,2755.6,2755.6,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,2,1
M000126,2025-12-16 20:00:00,1,1571.85,1571.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000139,2025-12-16 20:00:00,1,970.42,970.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,1,0
M000170,2025-12-16 20:00:00,1,528.47,528.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000174,2025-12-16 20:00:00,1,3294.8,3294.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000205,2025-12-16 20:00:00,1,577.51,577.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000319,2025-12-16 20:00:00,1,6781.61,6781.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000329,2025-12-16 20:00:00,2,5204.1,2602.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,1.96,0,0
M000343,2025-12-16 20:00:00,1,893.36,893.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000363,2025-12-16 20:00:00,1,525.77,525.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000392,2025-12-16 20:00:00,1,2247.04,2247.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000004,2025-12-16 21:00:00,1,7002.42,7002.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.88,0,0
M000097,2025-12-16 21:00:00,1,893.87,893.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000118,2025-12-16 21:00:00,1,4201.58,4201.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000143,2025-12-16 21:00:00,1,3136.39,3136.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000178,2025-12-16 21:00:00,1,599.28,599.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000211,2025-12-16 21:00:00,1,431.81,431.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000217,2025-12-16 21:00:00,1,2601.39,2601.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000228,2025-12-16 21:00:00,1,851.33,851.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000261,2025-12-16 21:00:00,1,316.9,316.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000283,2025-12-16 21:00:00,1,3666.45,3666.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000304,2025-12-16 21:00:00,1,30375.0,30375.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.99,1,0
M000318,2025-12-16 21:00:00,1,854.55,854.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000330,2025-12-16 21:00:00,1,4750.56,4750.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.96,0,0
M000338,2025-12-16 21:00:00,1,15216.71,15216.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000341,2025-12-16 21:00:00,1,1525.7,1525.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.06,0.94,0,0
M000346,2025-12-16 21:00:00,1,687.84,687.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000364,2025-12-16 21:00:00,1,565.42,565.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000001,2025-12-16 22:00:00,1,3079.06,3079.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.9,0,0
M000004,2025-12-16 22:00:00,1,14819.89,14819.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.88,0,0
M000017,2025-12-16 22:00:00,1,3822.51,3822.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000135,2025-12-16 22:00:00,1,5018.07,5018.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000139,2025-12-16 22:00:00,1,926.07,926.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000253,2025-12-16 22:00:00,1,3846.72,3846.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000307,2025-12-16 22:00:00,1,854.59,854.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.03,0.97,1,0
M000327,2025-12-16 22:00:00,1,439.41,439.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000397,2025-12-16 22:00:00,1,2518.25,2518.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000001,2025-12-16 23:00:00,1,880.11,880.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.9,0,0
M000029,2025-12-16 23:00:00,1,822.68,822.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000143,2025-12-16 23:00:00,1,4276.59,4276.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000252,2025-12-16 23:00:00,1,1964.0,1964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000261,2025-12-16 23:00:00,1,293.16,293.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000337,2025-12-16 23:00:00,1,18325.26,18325.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000343,2025-12-16 23:00:00,1,1074.83,1074.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,1,0
M000361,2025-12-16 23:00:00,1,1262.94,1262.94,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.07,0.93,1,0
M000002,2025-12-17 00:00:00,1,3838.0,3838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.15,0.87,0,0
M000277,2025-12-17 00:00:00,1,10312.95,10312.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000004,2025-12-17 01:00:00,1,9672.82,9672.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.88,0,0
M000117,2025-12-17 01:00:00,1,3853.32,3853.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000175,2025-12-17 01:00:00,1,33602.06,33602.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000256,2025-12-17 01:00:00,1,324.3,324.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.07,0.93,1,0
M000303,2025-12-17 01:00:00,1,505.46,505.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000351,2025-12-17 01:00:00,1,449.64,449.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000342,2025-12-17 02:00:00,1,2247.91,2247.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000108,2025-12-17 04:00:00,1,10924.38,10924.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000143,2025-12-17 04:00:00,1,1239.61,1239.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000398,2025-12-17 04:00:00,1,3178.93,3178.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,1,0
M000002,2025-12-17 05:00:00,1,4997.66,4997.66,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.15,0.87,1,0
M000019,2025-12-17 05:00:00,1,3800.12,3800.12,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.04,0.96,2,1
M000048,2025-12-17 05:00:00,1,494.13,494.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000137,2025-12-17 05:00:00,1,224.16,224.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.92,0,0
M000159,2025-12-17 05:00:00,1,5236.25,5236.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000259,2025-12-17 05:00:00,1,265.72,265.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000294,2025-12-17 05:00:00,1,3749.55,3749.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.02,0.98,0,0
M000364,2025-12-17 05:00:00,1,389.72,389.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000013,2025-12-17 06:00:00,1,11942.2,11942.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000064,2025-12-17 06:00:00,1,736.43,736.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,1,0
M000094,2025-12-17 06:00:00,1,643.56,643.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000163,2025-12-17 06:00:00,1,17604.25,17604.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000170,2025-12-17 06:00:00,1,621.26,621.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000176,2025-12-17 06:00:00,1,1357.94,1357.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000244,2025-12-17 06:00:00,1,329.67,329.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000310,2025-12-17 06:00:00,1,3829.83,3829.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07,0.93,0,0
M000007,2025-12-17 07:00:00,2,5649.7,2824.85,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.18,1.69,1,0
M000008,2025-12-17 07:00:00,1,2763.05,2763.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.15,0.87,0,0
M000018,2025-12-17 07:00:00,1,491.07,491.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000029,2025-12-17 07:00:00,1,1026.44,1026.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000031,2025-12-17 07:00:00,1,409.88,409.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000064,2025-12-17 07:00:00,1,637.29,637.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,1,1
M000094,2025-12-17 07:00:00,1,741.78,741.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000099,2025-12-17 07:00:00,1,1016.18,1016.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000156,2025-12-17 07:00:00,1,6896.16,6896.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000176,2025-12-17 07:00:00,1,1729.34,1729.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000196,2025-12-17 07:00:00,1,3595.77,3595.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000230,2025-12-17 07:00:00,1,6805.03,6805.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000247,2025-12-17 07:00:00,1,3044.07,3044.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,2,1
M000278,2025-12-17 07:00:00,1,17930.64,17930.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000285,2025-12-17 07:00:00,1,808.39,808.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000329,2025-12-17 07:00:00,1,2843.9,2843.9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,2,0
M000332,2025-12-17 07:00:00,1,28305.7,28305.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000350,2025-12-17 07:00:00,1,7308.38,7308.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000361,2025-12-17 07:00:00,1,1362.79,1362.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000395,2025-12-17 07:00:00,1,2475.97,2475.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000003,2025-12-17 08:00:00,3,7270.12,2423.37,0.6667,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.0,1.15,2.61,3,0
M000004,2025-12-17 08:00:00,1,10153.68,10153.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.88,1,0
M000029,2025-12-17 08:00:00,1,660.84,660.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000079,2025-12-17 08:00:00,1,1318.14,1318.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000148,2025-12-17 08:00:00,1,668.63,668.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000154,2025-12-17 08:00:00,1,2773.07,2773.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07,0.93,1,0
M000197,2025-12-17 08:00:00,1,7029.19,7029.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000211,2025-12-17 08:00:00,1,346.78,346.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000225,2025-12-17 08:00:00,1,1146.49,1146.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000228,2025-12-17 08:00:00,1,1072.73,1072.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000244,2025-12-17 08:00:00,2,2810.36,1405.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.08,1.85,0,0
M000259,2025-12-17 08:00:00,1,464.27,464.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000283,2025-12-17 08:00:00,1,3684.8,3684.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000311,2025-12-17 08:00:00,1,1217.88,1217.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000341,2025-12-17 08:00:00,1,1686.85,1686.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.06,0.94,0,0
M000351,2025-12-17 08:00:00,1,642.89,642.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000352,2025-12-17 08:00:00,1,5998.73,5998.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000398,2025-12-17 08:00:00,2,6257.6,3128.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.05,1.9,1,0
M000017,2025-12-17 09:00:00,1,2700.3,2700.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000031,2025-12-17 09:00:00,1,285.89,285.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000040,2025-12-17 09:00:00,1,1141.04,1141.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000063,2025-12-17 09:00:00,1,5900.66,5900.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000142,2025-12-17 09:00:00,1,8949.56,8949.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000144,2025-12-17 09:00:00,1,6382.24,6382.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000204,2025-12-17 09:00:00,1,6346.61,6346.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000211,2025-12-17 09:00:00,1,326.72,326.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000222,2025-12-17 09:00:00,1,494.2,494.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000226,2025-12-17 09:00:00,1,3849.39,3849.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000252,2025-12-17 09:00:00,1,2245.32,2245.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08,0.93,0,0
M000261,2025-12-17 09:00:00,2,1180.9,590.45,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.08,1.85,1,0
M000287,2025-12-17 09:00:00,1,880.77,880.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.92,0,0
M000301,2025-12-17 09:00:00,1,2214.12,2214.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000338,2025-12-17 09:00:00,1,7732.54,7732.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000340,2025-12-17 09:00:00,1,1910.45,1910.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000341,2025-12-17 09:00:00,1,1439.34,1439.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000361,2025-12-17 09:00:00,1,2371.31,2371.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07,0.93,0,0
