evidence_id,dispute_id,transaction_id,evidence_type,applicability_status,available,required,relevant,quality_score,source_system,evidence_timestamp
EVD0011194,DSP001866,TXN0463107,shipping_label,APPLICABLE,1,1,1,0.98,crm,2025-11-24
EVD0011195,DSP001866,TXN0463107,tracking_number,APPLICABLE,1,1,1,0.98,support,2025-11-24
EVD0011196,DSP001866,TXN0463107,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-23
EVD0011197,DSP001867,TXN0460759,order_confirmation,APPLICABLE,1,1,1,0.98,support,2025-11-13
EVD0011198,DSP001867,TXN0460759,invoice,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-05
EVD0011199,DSP001867,TXN0460759,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-11-07
EVD0011200,DSP001867,TXN0460759,shipping_label,APPLICABLE,1,0,0,0.98,erp,2025-11-19
EVD0011201,DSP001867,TXN0460759,tracking_number,APPLICABLE,1,0,0,0.98,erp,2025-11-01
EVD0011202,DSP001867,TXN0460759,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-11-02
EVD0011203,DSP001868,TXN0463158,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-07-14
EVD0011204,DSP001868,TXN0463158,invoice,APPLICABLE,1,0,1,0.98,support,2025-07-01
EVD0011205,DSP001868,TXN0463158,customer_communication,APPLICABLE,1,0,0,0.98,support,2025-07-21
EVD0011206,DSP001868,TXN0463158,shipping_label,APPLICABLE,1,1,1,0.98,payment_gateway,2025-07-05
EVD0011207,DSP001868,TXN0463158,tracking_number,APPLICABLE,1,1,1,0.9701,crm,2025-07-06
EVD0011208,DSP001868,TXN0463158,delivery_confirmation,APPLICABLE,1,1,1,0.98,support,2025-07-12
EVD0011209,DSP001869,TXN0469628,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2024-12-28
EVD0011210,DSP001869,TXN0469628,invoice,UNAVAILABLE,0,0,0,0.0,erp,2025-01-01
EVD0011211,DSP001869,TXN0469628,customer_communication,UNAVAILABLE,0,1,1,0.0,crm,2025-01-21
EVD0011212,DSP001869,TXN0469628,shipping_label,APPLICABLE,1,0,1,0.9365,payment_gateway,2025-01-18
EVD0011213,DSP001869,TXN0469628,tracking_number,APPLICABLE,1,0,0,0.98,crm,2025-01-20
EVD0011214,DSP001869,TXN0469628,delivery_confirmation,APPLICABLE,1,1,1,0.9582,payment_gateway,2025-01-14
EVD0011215,DSP001870,TXN0468623,order_confirmation,APPLICABLE,1,1,1,0.98,support,2025-03-11
EVD0011216,DSP001870,TXN0468623,invoice,APPLICABLE,1,0,0,0.7559,shipping,2025-03-07
EVD0011217,DSP001870,TXN0468623,customer_communication,UNAVAILABLE,0,0,0,0.0,crm,2025-03-04
EVD0011218,DSP001870,TXN0468623,shipping_label,APPLICABLE,1,1,1,0.9721,shipping,2025-03-15
EVD0011219,DSP001870,TXN0468623,tracking_number,UNAVAILABLE,0,1,1,0.0,erp,2025-03-17
EVD0011220,DSP001870,TXN0468623,delivery_confirmation,APPLICABLE,1,1,1,0.8937,shipping,2025-02-26
EVD0011221,DSP001871,TXN0470289,order_confirmation,APPLICABLE,1,1,1,0.7532,crm,2025-03-14
EVD0011222,DSP001871,TXN0470289,invoice,UNAVAILABLE,0,0,0,0.0,erp,2025-03-19
EVD0011223,DSP001871,TXN0470289,customer_communication,APPLICABLE,1,0,1,0.8569,support,2025-03-05
EVD0011224,DSP001871,TXN0470289,shipping_label,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-18
EVD0011225,DSP001871,TXN0470289,tracking_number,APPLICABLE,1,1,1,0.869,erp,2025-03-23
EVD0011226,DSP001871,TXN0470289,delivery_confirmation,APPLICABLE,1,1,1,0.7115,support,2025-03-11
EVD0011227,DSP001872,TXN0470384,order_confirmation,APPLICABLE,1,1,1,0.9585,erp,2025-07-21
EVD0011228,DSP001872,TXN0470384,invoice,APPLICABLE,1,1,1,0.98,erp,2025-07-03
EVD0011229,DSP001872,TXN0470384,customer_communication,UNAVAILABLE,0,0,0,0.0,erp,2025-07-04
EVD0011230,DSP001872,TXN0470384,shipping_label,APPLICABLE,1,0,0,0.98,support,2025-07-09
EVD0011231,DSP001872,TXN0470384,tracking_number,APPLICABLE,1,0,0,0.8564,payment_gateway,2025-08-02
EVD0011232,DSP001872,TXN0470384,delivery_confirmation,APPLICABLE,1,0,1,0.8434,support,2025-07-14
EVD0011233,DSP001873,TXN0468657,order_confirmation,APPLICABLE,1,1,1,0.8218,payment_gateway,2025-05-09
EVD0011234,DSP001873,TXN0468657,invoice,UNAVAILABLE,0,0,0,0.0,erp,2025-04-30
EVD0011235,DSP001873,TXN0468657,customer_communication,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-05-05
EVD0011236,DSP001873,TXN0468657,shipping_label,APPLICABLE,1,1,1,0.7087,crm,2025-04-29
EVD0011237,DSP001873,TXN0468657,tracking_number,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-13
EVD0011238,DSP001873,TXN0468657,delivery_confirmation,APPLICABLE,1,1,1,0.94,crm,2025-04-28
EVD0011239,DSP001874,TXN0468292,order_confirmation,APPLICABLE,1,1,1,0.7613,erp,2025-11-15
EVD0011240,DSP001874,TXN0468292,invoice,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-12-06
EVD0011241,DSP001874,TXN0468292,customer_communication,APPLICABLE,1,1,1,0.7236,erp,2025-11-20
EVD0011242,DSP001874,TXN0468292,shipping_label,APPLICABLE,1,0,0,0.7074,crm,2025-11-26
EVD0011243,DSP001874,TXN0468292,tracking_number,APPLICABLE,1,0,1,0.6886,erp,2025-12-05
EVD0011244,DSP001874,TXN0468292,delivery_confirmation,APPLICABLE,1,1,1,0.9585,payment_gateway,2025-12-08
EVD0011245,DSP001875,TXN0470642,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-07-28
EVD0011246,DSP001875,TXN0470642,invoice,APPLICABLE,1,0,0,0.8889,shipping,2025-08-17
EVD0011247,DSP001875,TXN0470642,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-08-22
EVD0011248,DSP001875,TXN0470642,shipping_label,APPLICABLE,1,0,0,0.8095,shipping,2025-07-29
EVD0011249,DSP001875,TXN0470642,tracking_number,APPLICABLE,1,0,0,0.98,support,2025-08-12
EVD0011250,DSP001875,TXN0470642,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-08-18
EVD0011251,DSP001876,TXN0473378,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-03-31
EVD0011252,DSP001876,TXN0473378,invoice,UNAVAILABLE,0,0,0,0.0,shipping,2025-04-06
EVD0011253,DSP001876,TXN0473378,customer_communication,APPLICABLE,1,1,1,0.8825,erp,2025-04-01
EVD0011254,DSP001876,TXN0473378,shipping_label,APPLICABLE,1,0,0,0.98,erp,2025-03-15
EVD0011255,DSP001876,TXN0473378,tracking_number,APPLICABLE,1,0,0,0.9369,shipping,2025-03-24
EVD0011256,DSP001876,TXN0473378,delivery_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-03-22
EVD0011257,DSP001877,TXN0469305,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-09-18
EVD0011258,DSP001877,TXN0469305,invoice,APPLICABLE,1,1,1,0.98,shipping,2025-09-17
EVD0011259,DSP001877,TXN0469305,customer_communication,APPLICABLE,1,1,1,0.93,erp,2025-09-23
EVD0011260,DSP001877,TXN0469305,shipping_label,APPLICABLE,1,0,0,0.8248,payment_gateway,2025-09-18
EVD0011261,DSP001877,TXN0469305,tracking_number,APPLICABLE,1,0,1,0.8575,support,2025-10-03
EVD0011262,DSP001877,TXN0469305,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-09-19
EVD0011263,DSP001878,TXN0473376,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-11-06
EVD0011264,DSP001878,TXN0473376,invoice,APPLICABLE,1,0,0,0.7211,crm,2025-11-08
EVD0011265,DSP001878,TXN0473376,customer_communication,APPLICABLE,1,1,1,0.7554,crm,2025-11-12
EVD0011266,DSP001878,TXN0473376,shipping_label,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-10-22
EVD0011267,DSP001878,TXN0473376,tracking_number,APPLICABLE,1,0,1,0.9672,erp,2025-10-22
EVD0011268,DSP001878,TXN0473376,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-11-12
EVD0011269,DSP001879,TXN0468581,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-05-20
EVD0011270,DSP001879,TXN0468581,invoice,APPLICABLE,1,0,0,0.7825,shipping,2025-05-04
EVD0011271,DSP001879,TXN0468581,customer_communication,APPLICABLE,1,0,0,0.8685,support,2025-05-05
EVD0011272,DSP001879,TXN0468581,shipping_label,APPLICABLE,1,1,1,0.8182,payment_gateway,2025-05-17
EVD0011273,DSP001879,TXN0468581,tracking_number,APPLICABLE,1,1,1,0.7961,erp,2025-05-21
EVD0011274,DSP001879,TXN0468581,delivery_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-04-28
EVD0011275,DSP001880,TXN0475485,order_confirmation,APPLICABLE,1,1,1,0.7871,shipping,2025-12-30
EVD0011276,DSP001880,TXN0475485,invoice,APPLICABLE,1,1,1,0.8211,erp,2026-01-04
EVD0011277,DSP001880,TXN0475485,customer_communication,APPLICABLE,1,0,1,0.8185,shipping,2025-12-29
EVD0011278,DSP001880,TXN0475485,shipping_label,APPLICABLE,1,0,0,0.98,erp,2026-01-12
EVD0011279,DSP001880,TXN0475485,tracking_number,APPLICABLE,1,0,1,0.7249,payment_gateway,2025-12-25
EVD0011280,DSP001880,TXN0475485,delivery_confirmation,APPLICABLE,1,0,0,0.7363,crm,2025-12-31
EVD0011281,DSP001881,TXN0472127,order_confirmation,APPLICABLE,1,1,1,0.67,erp,2025-07-17
EVD0011282,DSP001881,TXN0472127,invoice,APPLICABLE,1,0,0,0.7295,payment_gateway,2025-08-04
EVD0011283,DSP001881,TXN0472127,customer_communication,APPLICABLE,1,0,1,0.98,shipping,2025-08-10
EVD0011284,DSP001881,TXN0472127,shipping_label,APPLICABLE,1,1,1,0.98,crm,2025-07-21
EVD0011285,DSP001881,TXN0472127,tracking_number,APPLICABLE,1,1,1,0.98,crm,2025-07-31
EVD0011286,DSP001881,TXN0472127,delivery_confirmation,APPLICABLE,1,1,1,0.98,support,2025-08-02
EVD0011287,DSP001882,TXN0475405,order_confirmation,APPLICABLE,1,1,1,0.939,payment_gateway,2025-11-11
EVD0011288,DSP001882,TXN0475405,invoice,APPLICABLE,1,1,1,0.7869,support,2025-11-25
EVD0011289,DSP001882,TXN0475405,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-30
EVD0011290,DSP001882,TXN0475405,shipping_label,APPLICABLE,1,0,0,0.98,erp,2025-11-07
EVD0011291,DSP001882,TXN0475405,tracking_number,APPLICABLE,1,0,0,0.98,support,2025-11-09
EVD0011292,DSP001882,TXN0475405,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-05
EVD0011293,DSP001883,TXN0473509,order_confirmation,APPLICABLE,1,1,1,0.7176,crm,2025-12-17
EVD0011294,DSP001883,TXN0473509,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-12-10
EVD0011295,DSP001883,TXN0473509,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-12-19
EVD0011296,DSP001883,TXN0473509,shipping_label,APPLICABLE,1,0,0,0.677,shipping,2025-11-23
EVD0011297,DSP001883,TXN0473509,tracking_number,APPLICABLE,1,0,1,0.7518,crm,2025-11-23
EVD0011298,DSP001883,TXN0473509,delivery_confirmation,APPLICABLE,1,1,1,0.8037,support,2025-11-25
EVD0011299,DSP001884,TXN0468379,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-05-18
EVD0011300,DSP001884,TXN0468379,invoice,APPLICABLE,1,1,1,0.98,support,2025-06-07
EVD0011301,DSP001884,TXN0468379,customer_communication,APPLICABLE,1,0,0,0.7915,support,2025-05-14
EVD0011302,DSP001884,TXN0468379,shipping_label,APPLICABLE,1,0,1,0.8942,erp,2025-06-06
EVD0011303,DSP001884,TXN0468379,tracking_number,APPLICABLE,1,0,0,0.98,erp,2025-05-26
EVD0011304,DSP001884,TXN0468379,delivery_confirmation,UNAVAILABLE,0,0,0,0.0,crm,2025-06-10
EVD0011305,DSP001885,TXN0474671,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-02-17
EVD0011306,DSP001885,TXN0474671,invoice,UNAVAILABLE,0,1,1,0.0,crm,2025-02-25
EVD0011307,DSP001885,TXN0474671,customer_communication,APPLICABLE,1,1,1,0.7459,crm,2025-02-19
EVD0011308,DSP001885,TXN0474671,shipping_label,APPLICABLE,1,0,0,0.9395,support,2025-02-17
EVD0011309,DSP001885,TXN0474671,tracking_number,UNAVAILABLE,0,0,0,0.0,shipping,2025-02-08
EVD0011310,DSP001885,TXN0474671,delivery_confirmation,APPLICABLE,1,1,1,0.67,payment_gateway,2025-03-01
EVD0011311,DSP001886,TXN0473473,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-06-18
EVD0011312,DSP001886,TXN0473473,invoice,APPLICABLE,1,1,1,0.8148,crm,2025-06-04
EVD0011313,DSP001886,TXN0473473,customer_communication,APPLICABLE,1,1,1,0.774,payment_gateway,2025-05-21
EVD0011314,DSP001886,TXN0473473,shipping_label,APPLICABLE,1,0,0,0.7047,shipping,2025-06-13
EVD0011315,DSP001886,TXN0473473,tracking_number,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-06-03
EVD0011316,DSP001886,TXN0473473,delivery_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-23
EVD0011317,DSP001887,TXN0473415,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-10-27
EVD0011318,DSP001887,TXN0473415,invoice,APPLICABLE,1,1,1,0.8976,payment_gateway,2025-10-26
EVD0011319,DSP001887,TXN0473415,customer_communication,APPLICABLE,1,1,1,0.8084,shipping,2025-10-29
EVD0011320,DSP001887,TXN0473415,shipping_label,APPLICABLE,1,0,0,0.7387,support,2025-10-24
EVD0011321,DSP001887,TXN0473415,tracking_number,APPLICABLE,1,0,0,0.751,erp,2025-11-01
EVD0011322,DSP001887,TXN0473415,delivery_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-10-24
EVD0011323,DSP001888,TXN0475237,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-01
EVD0011324,DSP001888,TXN0475237,invoice,APPLICABLE,1,0,1,0.7461,erp,2025-10-19
EVD0011325,DSP001888,TXN0475237,customer_communication,APPLICABLE,1,1,1,0.7894,shipping,2025-09-24
EVD0011326,DSP001888,TXN0475237,shipping_label,APPLICABLE,1,0,0,0.9486,shipping,2025-10-23
EVD0011327,DSP001888,TXN0475237,tracking_number,UNAVAILABLE,0,0,0,0.0,shipping,2025-10-13
EVD0011328,DSP001888,TXN0475237,delivery_confirmation,APPLICABLE,1,1,1,0.9373,support,2025-09-26
EVD0011329,DSP001889,TXN0471381,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-05-12
EVD0011330,DSP001889,TXN0471381,invoice,APPLICABLE,1,0,1,0.98,shipping,2025-05-10
EVD0011331,DSP001889,TXN0471381,customer_communication,UNAVAILABLE,0,0,0,0.0,crm,2025-05-19
EVD0011332,DSP001889,TXN0471381,shipping_label,APPLICABLE,1,1,1,0.98,erp,2025-05-19
EVD0011333,DSP001889,TXN0471381,tracking_number,APPLICABLE,1,1,1,0.8523,support,2025-05-09
EVD0011334,DSP001889,TXN0471381,delivery_confirmation,APPLICABLE,1,1,1,0.9124,support,2025-05-23
EVD0011335,DSP001890,TXN0470718,order_confirmation,APPLICABLE,1,1,1,0.7578,shipping,2026-02-09
EVD0011336,DSP001890,TXN0470718,invoice,APPLICABLE,1,0,1,0.6997,payment_gateway,2026-02-21
EVD0011337,DSP001890,TXN0470718,customer_communication,APPLICABLE,1,0,1,0.98,shipping,2026-02-06
EVD0011338,DSP001890,TXN0470718,shipping_label,UNAVAILABLE,0,1,1,0.0,support,2026-02-02
EVD0011339,DSP001890,TXN0470718,tracking_number,APPLICABLE,1,1,1,0.7256,crm,2026-02-15
EVD0011340,DSP001890,TXN0470718,delivery_confirmation,APPLICABLE,1,1,1,0.8871,crm,2026-02-15
EVD0011341,DSP001891,TXN0473147,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-10-29
EVD0011342,DSP001891,TXN0473147,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-24
EVD0011343,DSP001891,TXN0473147,customer_communication,APPLICABLE,1,0,1,0.777,support,2025-11-19
EVD0011344,DSP001891,TXN0473147,shipping_label,UNAVAILABLE,0,0,0,0.0,erp,2025-10-23
EVD0011345,DSP001891,TXN0473147,tracking_number,APPLICABLE,1,0,0,0.931,support,2025-10-28
EVD0011346,DSP001891,TXN0473147,delivery_confirmation,APPLICABLE,1,0,0,0.8719,erp,2025-10-25
EVD0011347,DSP001892,TXN0468048,order_confirmation,APPLICABLE,1,1,1,0.8603,crm,2025-10-22
EVD0011348,DSP001892,TXN0468048,invoice,APPLICABLE,1,0,0,0.98,crm,2025-10-25
EVD0011349,DSP001892,TXN0468048,customer_communication,APPLICABLE,1,0,0,0.9455,crm,2025-11-15
EVD0011350,DSP001892,TXN0468048,shipping_label,APPLICABLE,1,1,1,0.838,erp,2025-11-17
EVD0011351,DSP001892,TXN0468048,tracking_number,APPLICABLE,1,1,1,0.98,payment_gateway,2025-10-29
EVD0011352,DSP001892,TXN0468048,delivery_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-11-06
EVD0011353,DSP001893,TXN0483065,order_confirmation,APPLICABLE,1,1,1,0.7892,payment_gateway,2025-06-25
EVD0011354,DSP001893,TXN0483065,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-06-22
EVD0011355,DSP001893,TXN0483065,customer_communication,APPLICABLE,1,1,1,0.9568,shipping,2025-06-25
EVD0011356,DSP001893,TXN0483065,access_log,APPLICABLE,1,0,0,0.9503,erp,2025-06-29
EVD0011357,DSP001893,TXN0483065,service_record,UNAVAILABLE,0,0,0,0.0,erp,2025-06-29
EVD0011358,DSP001893,TXN0483065,cancellation_record,APPLICABLE,1,1,1,0.8686,shipping,2025-06-26
EVD0011359,DSP001894,TXN0476442,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-03-08
EVD0011360,DSP001894,TXN0476442,invoice,APPLICABLE,1,0,0,0.9185,erp,2025-03-27
EVD0011361,DSP001894,TXN0476442,customer_communication,APPLICABLE,1,1,1,0.8252,support,2025-02-28
EVD0011362,DSP001894,TXN0476442,access_log,APPLICABLE,1,0,0,0.6345,erp,2025-03-13
EVD0011363,DSP001894,TXN0476442,service_record,APPLICABLE,1,1,1,0.7727,support,2025-03-08
EVD0011364,DSP001894,TXN0476442,cancellation_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-04
EVD0011365,DSP001895,TXN0479983,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-04-22
EVD0011366,DSP001895,TXN0479983,invoice,APPLICABLE,1,0,1,0.8546,crm,2025-04-07
EVD0011367,DSP001895,TXN0479983,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-26
EVD0011368,DSP001895,TXN0479983,access_log,APPLICABLE,1,0,1,0.98,crm,2025-04-11
EVD0011369,DSP001895,TXN0479983,service_record,APPLICABLE,1,1,1,0.98,support,2025-04-04
EVD0011370,DSP001895,TXN0479983,cancellation_record,APPLICABLE,1,0,0,0.98,support,2025-04-19
EVD0011371,DSP001896,TXN0480291,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-02-01
EVD0011372,DSP001896,TXN0480291,invoice,APPLICABLE,1,1,1,0.7675,shipping,2025-02-27
EVD0011373,DSP001896,TXN0480291,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-03
EVD0011374,DSP001896,TXN0480291,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-02-03
EVD0011375,DSP001896,TXN0480291,service_record,APPLICABLE,1,0,0,0.98,payment_gateway,2025-02-04
EVD0011376,DSP001896,TXN0480291,cancellation_record,APPLICABLE,1,1,1,0.98,erp,2025-03-01
EVD0011377,DSP001897,TXN0476475,order_confirmation,APPLICABLE,1,1,1,0.6735,shipping,2025-09-16
EVD0011378,DSP001897,TXN0476475,invoice,APPLICABLE,1,0,0,0.8065,support,2025-10-16
EVD0011379,DSP001897,TXN0476475,customer_communication,APPLICABLE,1,1,1,0.8979,crm,2025-10-08
EVD0011380,DSP001897,TXN0476475,access_log,APPLICABLE,1,0,0,0.9729,erp,2025-10-10
EVD0011381,DSP001897,TXN0476475,service_record,UNAVAILABLE,0,1,1,0.0,erp,2025-09-28
EVD0011382,DSP001897,TXN0476475,cancellation_record,APPLICABLE,1,0,0,0.6931,payment_gateway,2025-10-01
EVD0011383,DSP001898,TXN0481314,order_confirmation,APPLICABLE,1,1,1,0.9799,erp,2025-12-11
EVD0011384,DSP001898,TXN0481314,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-12-29
EVD0011385,DSP001898,TXN0481314,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-12-20
EVD0011386,DSP001898,TXN0481314,access_log,APPLICABLE,1,0,0,0.6619,payment_gateway,2025-12-24
EVD0011387,DSP001898,TXN0481314,service_record,APPLICABLE,1,0,1,0.6249,shipping,2025-12-28
EVD0011388,DSP001898,TXN0481314,cancellation_record,UNAVAILABLE,0,1,1,0.0,support,2025-12-17
EVD0011389,DSP001899,TXN0477362,order_confirmation,APPLICABLE,1,1,1,0.9444,payment_gateway,2026-02-16
EVD0011390,DSP001899,TXN0477362,invoice,UNAVAILABLE,0,1,1,0.0,payment_gateway,2026-02-20
EVD0011391,DSP001899,TXN0477362,customer_communication,UNAVAILABLE,0,0,0,0.0,support,2026-02-08
EVD0011392,DSP001899,TXN0477362,access_log,APPLICABLE,1,0,0,0.98,crm,2026-02-17
EVD0011393,DSP001899,TXN0477362,service_record,APPLICABLE,1,0,0,0.6998,support,2026-01-24
EVD0011394,DSP001899,TXN0477362,cancellation_record,APPLICABLE,1,0,1,0.7308,shipping,2026-02-09
EVD0011395,DSP001900,TXN0479801,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-26
EVD0011396,DSP001900,TXN0479801,invoice,APPLICABLE,1,0,0,0.98,shipping,2025-08-27
EVD0011397,DSP001900,TXN0479801,customer_communication,UNAVAILABLE,0,1,1,0.0,crm,2025-09-06
EVD0011398,DSP001900,TXN0479801,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-09-07
EVD0011399,DSP001900,TXN0479801,service_record,APPLICABLE,1,1,1,0.8349,shipping,2025-09-01
EVD0011400,DSP001900,TXN0479801,cancellation_record,UNAVAILABLE,0,0,0,0.0,erp,2025-09-09
EVD0011401,DSP001901,TXN0480347,order_confirmation,APPLICABLE,1,1,1,0.9294,support,2025-03-05
EVD0011402,DSP001901,TXN0480347,invoice,APPLICABLE,1,0,1,0.8687,shipping,2025-03-11
EVD0011403,DSP001901,TXN0480347,customer_communication,APPLICABLE,1,1,1,0.685,shipping,2025-03-13
EVD0011404,DSP001901,TXN0480347,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-05
EVD0011405,DSP001901,TXN0480347,service_record,APPLICABLE,1,1,1,0.6344,support,2025-03-25
EVD0011406,DSP001901,TXN0480347,cancellation_record,APPLICABLE,1,0,0,0.8693,shipping,2025-03-06
EVD0011407,DSP001902,TXN0483523,order_confirmation,APPLICABLE,1,1,1,0.6052,support,2025-12-02
EVD0011408,DSP001902,TXN0483523,invoice,APPLICABLE,1,1,1,0.8781,payment_gateway,2025-11-30
EVD0011409,DSP001902,TXN0483523,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-12-12
EVD0011410,DSP001902,TXN0483523,access_log,UNAVAILABLE,0,0,0,0.0,erp,2025-12-28
EVD0011411,DSP001902,TXN0483523,service_record,APPLICABLE,1,0,0,0.8676,shipping,2025-12-08
EVD0011412,DSP001902,TXN0483523,cancellation_record,APPLICABLE,1,0,1,0.8104,crm,2025-12-13
EVD0011413,DSP001903,TXN0481393,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-09-19
EVD0011414,DSP001903,TXN0481393,invoice,UNAVAILABLE,0,0,0,0.0,support,2025-09-09
EVD0011415,DSP001903,TXN0481393,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-09-05
EVD0011416,DSP001903,TXN0481393,access_log,APPLICABLE,1,0,0,0.6555,erp,2025-08-30
EVD0011417,DSP001903,TXN0481393,service_record,APPLICABLE,1,1,1,0.8428,shipping,2025-09-21
EVD0011418,DSP001903,TXN0481393,cancellation_record,APPLICABLE,1,0,0,0.9757,erp,2025-09-01
EVD0011419,DSP001904,TXN0481546,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-04
EVD0011420,DSP001904,TXN0481546,invoice,APPLICABLE,1,1,1,0.8119,shipping,2025-10-12
EVD0011421,DSP001904,TXN0481546,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-10-09
EVD0011422,DSP001904,TXN0481546,access_log,APPLICABLE,1,0,1,0.6121,shipping,2025-10-27
EVD0011423,DSP001904,TXN0481546,service_record,APPLICABLE,1,0,0,0.7117,support,2025-10-07
EVD0011424,DSP001904,TXN0481546,cancellation_record,APPLICABLE,1,0,0,0.8507,erp,2025-10-16
EVD0011425,DSP001905,TXN0478833,order_confirmation,APPLICABLE,1,1,1,0.911,crm,2025-05-13
EVD0011426,DSP001905,TXN0478833,invoice,UNAVAILABLE,0,1,1,0.0,support,2025-04-20
EVD0011427,DSP001905,TXN0478833,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-04-30
EVD0011428,DSP001905,TXN0478833,access_log,APPLICABLE,1,0,0,0.8311,support,2025-04-26
EVD0011429,DSP001905,TXN0478833,service_record,APPLICABLE,1,0,0,0.8977,shipping,2025-04-28
EVD0011430,DSP001905,TXN0478833,cancellation_record,APPLICABLE,1,0,0,0.9504,support,2025-04-19
EVD0011431,DSP001906,TXN0481890,order_confirmation,APPLICABLE,1,1,1,0.7972,crm,2026-01-20
EVD0011432,DSP001906,TXN0481890,invoice,UNAVAILABLE,0,0,0,0.0,erp,2026-01-14
EVD0011433,DSP001906,TXN0481890,customer_communication,APPLICABLE,1,1,1,0.9365,crm,2026-01-03
EVD0011434,DSP001906,TXN0481890,access_log,APPLICABLE,1,0,0,0.9456,erp,2026-01-01
EVD0011435,DSP001906,TXN0481890,service_record,UNAVAILABLE,0,1,1,0.0,support,2026-01-16
EVD0011436,DSP001906,TXN0481890,cancellation_record,APPLICABLE,1,0,0,0.7215,payment_gateway,2026-01-16
EVD0011437,DSP001907,TXN0483924,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2026-01-07
EVD0011438,DSP001907,TXN0483924,invoice,UNAVAILABLE,0,0,0,0.0,shipping,2025-12-22
EVD0011439,DSP001907,TXN0483924,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-12-24
EVD0011440,DSP001907,TXN0483924,access_log,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-12-23
EVD0011441,DSP001907,TXN0483924,service_record,UNAVAILABLE,0,1,1,0.0,support,2025-12-23
EVD0011442,DSP001907,TXN0483924,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-12-28
EVD0011443,DSP001908,TXN0476059,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-08-19
